Fe
0.5464031163734103
0.6079762582427803
0.5475868297058772
0.6274261881987145
0.5089086191128857
0.5977529320392659
0.5524611072415413
0.6144649805008977
0.5638159874540102
0.5764026408148508
0.5857793562995166
0.5240636825760281
0.5942317896386708
0.5337639679130439
0.6030847041763089
0.5239949230149126
0.556001861281039
0.5847275998820417
0.5490381988552551
0.604785814223305
0.5813166959766836
0.5871795921783745
0.5768329729855296
0.5073874188735228
0.5411681335734626
0.5583854772659904
0.5696189011317248
0.568435752531745
0.512705121299716
0.6001058505761578
0.5607660864852028
0.5678481962120192
0.5621231588468888
0.5894091985202824
0.606161712974801
0.5620326241555654
0.543677710730399
0.5616452240999324
0.5821674389359888
0.5355482465014981
0.5791735086841012
0.6033717508325193
0.5406187650739217
0.6136987387066426
0.5451313524765047
0.5876716592955834
0.5618799754904438
0.5800961611548379
0.5692423047985109
0.5919213915681443
0.5757397449629527
0.5859169012634287
0.5789251043263285
0.5214996302975883
0.5884111518638654
0.5938933717442867
0.5524104911891691
0.581862247237366
0.5494951617514442
0.5204641038353692
0.5419839314599277
0.6243430503719378
0.6139608658791633
0.6274614900198318
0.5925654630644405
0.5402505907124253
0.5380659307099702
0.5725819742029424
0.5867685389801428
0.558470153132081
0.6028582909020826
0.5801768467640365
0.6056328698404628
0.5507910778517707
0.6014001955071716
0.5604513239194264
0.5692219214416965
0.5560673553900481
0.5917279725183999
0.5860701829302644
0.6174321705459647
0.5988643323965165
0.6059211469577155
0.6083777679267982
0.5720956900963985
0.5502934962176913
0.5818631172141734
0.6349225176904489
0.5961217276233272
0.5782617633639094
0.5997574151198947
0.5705087248194312
0.6142129066776201
0.6085658445501224
0.5689376353135087
0.5591200837479713
0.5928979200673432
0.5965745812814709
0.5608357157850786
0.6372980159729464
0.620400685967967
0.5486473898219166
0.5824308985958389
0.5452165315203015
0.5581909106193793
0.5718481874192893
0.5885429502708274
0.6185517755024164
0.5708563405991501
0.6157804065343098
0.6256939240744693
0.5843884784593506
0.580292867602958
0.5830087370020605
0.6311011229205066
0.6026552408644039
0.5351490793353442
0.6347267971420205
0.5865925860232806
0.6273914103979381
0.6043846541836936
0.6189636825048126
0.6398186120856075
0.6707718848501945
0.6202952729338502
0.602325048853481
0.6282413478967609
0.6345513845244595
0.5720360259325072
0.632232965545566
0.5951345947525475
0.6151965146215095
0.614435541224465
0.6758943678930568
0.6639050770834841
0.6642246382540613
0.6419662588143645
0.651472855772765
0.6750390176908267
0.6692995626199465
0.661948986229515
0.7133992322926017
0.7074667974611475
