Fe_cycle
0.5572971707352712
0.8273152384439298
0.8273152384439298
0.8273152384439298
0.8042929792090923
0.6349773143308237
0.5743422356656263
0.5743422356656263
0.6349773143308237
0.835895049437974
0.8508140297239559
0.8670636310503916
0.8508140297239559
0.835895049437974
0.595048869644824
0.595048869644824
0.595048869644824
0.6061780008010679
0.8629729855654409
0.8823772127710929
0.8823772127710929
0.8823772127710929
0.8692873426922233
0.7025719759479718
0.5931887450161814
0.5931887450161814
0.5931887450161814
0.7862943159706101
0.8382980180689696
0.8440821797840572
0.8440821797840572
0.8440821797840572
0.6491699549707188
0.5517006475620846
0.5517006475620846
0.5517006475620846
0.7555961531157049
0.873467246604713
0.873467246604713
0.873467246604713
0.8535156344872342
0.7755130785634902
0.5964754466050435
0.5710356819693271
0.5710356819693271
0.5710356819693271
0.8862363916786776
0.8862363916786776
0.8862363916786776
0.8664544170800439
0.7035569606850486
0.5673655850066353
0.5673655850066353
0.5673655850066353
0.7621676011819146
0.8758239690403739
0.8758239690403739
0.8758239690403739
0.8599047093827902
0.7308787300069598
0.6619668748523988
0.5878826679672667
0.5878826679672667
0.5878826679672667
0.8410804902121053
0.8602761123107802
0.8602761123107802
0.8551806371258192
0.8551806371258192
0.7414748318423766
0.5901149318583021
0.5901149318583021
0.5901149318583021
0.727058621320964
0.8232278315781087
0.8994903869078756
0.8994903869078756
0.8335166565343879
0.8335166565343879
0.6195434324154109
0.578537050772824
0.578537050772824
0.578537050772824
0.6536064690568453
0.8676794504762215
0.8676794504762215
0.8736712704691338
0.8736712704691338
0.8657060346356162
0.8281186905630625
0.5893550213208445
0.5663923246650229
0.5652173213210823
0.5663923246650229
0.5663923246650229
0.7661288866990622
0.8781313193342623
0.9001382764243266
0.9001382764243266
0.9001382764243266
0.6429238158100569
