F_combined
22.24584233445691
26.737169404943835
23.846521137517346
22.135357076048134
23.594431578578835
23.252242803579414
24.365131536431775
23.32534669541189
23.94298649131657
20.796768145635593
22.055120227678245
25.87664189161577
25.761815606794595
22.774051659615086
23.890261303294423
25.313040873215982
24.871437019761988
21.526003067254848
24.376885867256348
25.15727331926118
22.451442688662326
23.149012325800065
24.000709623553714
23.220831091336507
23.728564151650247
24.651862541337653
23.664579166860186
24.40190659453983
24.108366993369927
21.101159473821255
24.220391980326237
24.381318749630047
21.815014389047814
22.784268624045914
24.608433765221093
22.917130440680804
24.012680353113257
23.634575464309094
23.85118948612122
21.887381796449876
22.189522903830294
23.790445794649706
26.9232363286349
23.296611453300315
25.356597916566173
24.88246001415682
24.648301509503998
22.911555556109846
26.607350043686104
23.097504207976883
22.907472336235763
21.16278802328873
23.27210137733548
25.368735583601186
24.298716296750356
21.771024086315585
25.436112838225004
24.18530722771606
22.500003339217646
23.890959991576807
24.868036485065367
23.826591131859338
24.805724112046306
24.08602407446345
20.996075124370034
23.476464708753625
23.00110392741718
24.22716736693163
22.99158522360187
24.510886862174182
21.932366993261944
23.338157979865798
24.105613082064316
24.057371149440808
26.112807296629384
25.55931422672341
24.305664673674112
24.360209501970136
22.48243687516374
21.046393364503427
21.965942412817782
23.861526155417778
23.706572688178156
23.805725080121
21.25078541201816
23.61044129279407
21.792699710005593
23.53568690006058
24.303610365711194
22.42213811568346
23.115768124823152
24.929435089337588
22.25290016484128
22.715720221637497
24.469047718887737
24.175378420940184
24.499821536324617
22.45618257128404
23.239444619365514
22.678242676632934
23.70557568634449
22.70046770645049
21.615959000241602
23.49385905361214
24.142396987675518
24.04284077304707
24.287279954925076
24.51914197920766
24.19728590293957
22.1365505787047
23.727667359032253
22.204650259534468
22.40628674185087
22.091203059976763
20.16972246559967
24.908780771629203
22.51726284152693
24.4909849818723
23.453752329659515
25.42048334549723
21.917279007437244
22.341685512534937
25.294855483632574
22.178558651661703
23.61232869222209
25.010288749353258
21.81391531036503
22.016331218580138
24.184937829293133
22.148788448260895
24.554389342130882
24.894656471774525
22.39470485908152
22.91715936297602
23.304463782317875
21.215081631836277
